vx,vy,vz,speed_frac,v_yaw
0,0.10094192996020701,-0.00016358362311996721,0,0.06760145983908394
0,0.10010647034533782,0.0003608173901412659,0,0.052414309980493456
0,0.1010066285682032,0.0009680950429901136,0,0.09134171738035368
0,0.10299999223074385,0.0013692013000438097,0,0.13097342675644486
0,0.10478772950238624,0.0014355389810094543,0,0.11424420509555366
0,0.10529061504807169,0.001333924348978388,0,0.09540215156541065
0,0.10427304202218513,0.0012160591866638981,0,0.13145503847079265
0,0.10222191405663361,0.0011015712469842898,0,0.1641498554668881
0,0.09956591915053958,0.0010407840818933423,0,0.14300000424626336
0,0.09608844110726444,0.0011143353901632569,0,0.12444657598849362
0,0.09163933556428483,0.0012713285813154007,0,0.1593194969709859
0,0.08678361405116641,0.0013292158556353906,0,0.19193400141524464
0,0.08210892119100155,0.0012365667825960935,0,0.16457531287369087
0,0.07739033863040978,0.0010816579295978013,0,0.1397436870414539
0,0.07229559879128122,0.0009330819762961573,0,0.17404516299042339
0,0.0671752900501974,0.0007982763744781574,0,0.20459169990491222
0,0.062361222415510564,0.0006796030552783661,0,0.17333883777534953
0,0.05737328169638589,0.0005720291703621427,0,0.14535871167221504
0,0.05167056471217091,0.0005040408024780119,0,0.17519264300798354
0,0.04547604854231979,0.0004581457443841863,0,0.20285555931705845
0,0.03968224647325025,0.0003704410444400619,0,0.17113606557785066
0,0.035043238184771175,0.0002811767730653836,0,0.14221782893627033
0,0.0315806690539584,0.0002751109436076593,0,0.17552154717827562
0,0.02869929059765064,0.0002905847693402963,0,0.20370526971835634
0,0.02594440528556774,0.00023807325586733263,0,0.17288633391487207
0,0.023529947173839938,0.00018132289160277537,0,0.14588796424842232
0,0.021682198554374033,0.00019699371570292001,0,0.17253084148815034
0,0.020040150293831438,0.00024299344585365645,0,0.1967084812072153
0,0.0181709571936004,0.00024212159045533532,0,0.16408045845146768
0,0.016367958351784173,0.00017374933564484607,0,0.13467861496068645
0,0.015075491284331166,9.941832194382272e-05,0,0.16175221868238343
