vx,vy,vz,speed_frac,v_yaw
0,0,-0.002569316212954531,1,0.0037282000103640023
0,0,-0.0024914521878839357,1,-0.006945917994640283
0,0,-0.0024007934025104816,1,0.002421808930968661
0,0,-0.002322179049102202,1,-0.00896094616189469
0,0,-0.0022749829828804247,1,-0.0005592284571998007
0,0,-0.0022564997885234916,1,-0.010267501880768082
0,0,-0.002247376267812018,1,0.0016316555355895268
0,0,-0.002239469760996371,1,-0.0062507221287526615
0,0,-0.0022451471986303373,1,0.0027211664473554276
0,0,-0.002253153749001535,1,-0.01034205196114768
0,0,-0.0022641910174392432,1,-0.0035519870314431046
-0.008853826427566464,0.2,-0.0022621462653071855,1,-0.01012438715361541
-0.008323970446316886,0.2,-0.0022867912287555803,1,-0.0015044105056916113
-0.0075588737114176685,0.2,-0.0023494481709256942,1,-0.014980248074182079
